mapping, replan, sfc, mpc, df, 
9.37602, 0.000185, 0.005278, 3.28607, 0.007241, 
0, 0.00024, 0.005389, 2.97698, 0.006574, 
0, 0.000204, 0.005408, 3.26657, 0.006482, 
0, 0.00024, 0.005537, 3.01489, 0.00676, 
0, 0.000241, 0.005444, 3.00615, 0.006629, 
0, 0.000185, 0.00563, 2.92785, 0.009093, 
0, 0.000241, 0.006055, 3.60707, 0.006686, 
0, 0.000241, 0.006222, 5.81174, 0.006593, 
0, 0.000222, 0.013185, 3.20265, 0.009204, 
0, 0.000278, 0.007759, 5.08467, 0.007388, 
5.18435, 0.000204, 0.004889, 3.48104, 0.006685, 
0, 0.000259, 0.005723, 3.25732, 0.006778, 
0, 0.000297, 0.005185, 3.29991, 0.006092, 
0, 0.000222, 0.005352, 3.494, 0.006389, 
0, 0.000185, 0.005408, 3.25083, 0.006741, 
0, 0.000204, 0.005871, 3.38413, 0.007555, 
0, 0.000222, 0.006296, 3.32837, 0.005833, 
0, 0.000241, 0.005704, 4.34963, 0.005833, 
0, 0.000204, 0.005351, 3.10644, 0.008018, 
0, 0.000223, 0.005055, 3.20228, 0.006482, 
0, 0.000481, 0.006574, 4.67161, 0.00674, 
5.53752, 0.000185, 0.005538, 3.4808, 0.006889, 
0, 0.000222, 0.005297, 2.94732, 0.006667, 
0, 0.000203, 0.005777, 4.18796, 0.005667, 
0, 0.000222, 0.005426, 2.94624, 0.00813, 
0, 0.000204, 0.005204, 4.18244, 0.012815, 
0, 0.000222, 0.005518, 3.49133, 0.006093, 
0, 0.000241, 0.034222, 4.89902, 0.006093, 
0, 0.00026, 0.00563, 3.34876, 0.00687, 
4.76109, 0.000259, 0.006093, 3.13513, 0.006167, 
0, 0.00024, 0.005278, 3.18033, 0.007185, 
0, 0.000185, 0.005, 3.12019, 0.006278, 
0, 0.00024, 0.005445, 3.20333, 0.006777, 
0, 0.000185, 0.005315, 3.84896, 0.006278, 
0, 0.000204, 0.005685, 2.9462, 0.006722, 
0, 0.000481, 0.005833, 3.36811, 0.008537, 
0, 0.000297, 0.00737, 3.25983, 0.005925, 
0, 0.000204, 0.005463, 3.31191, 0.007426, 
0, 0.00026, 0.005425, 3.03622, 0.007203, 
0, 0.000222, 0.005389, 5.02417, 0.007426, 
5.3652, 0.000241, 0.004852, 3.17233, 0.007278, 
0, 0.000222, 0.005575, 2.94039, 0.007056, 
0, 0.000259, 0.005204, 3.22617, 0.00687, 
0, 0.000185, 0.005296, 2.98052, 0.006482, 
0, 0.000222, 0.005648, 3.22111, 0.006834, 
0, 0.000203, 0.005537, 3.22813, 0.009482, 
0, 0.000741, 0.0165, 4.11207, 0.007519, 
0, 0.000241, 0.005408, 2.89932, 0.007111, 
0, 0.000185, 0.005815, 3.15443, 0.007352, 
0, 0.000314, 0.006148, 3.2293, 0.007223, 
7.27419, 0.000241, 0.0055, 3.153, 0.006, 
0, 0.000204, 0.005556, 3.905, 0.00613, 
0, 0.000185, 0.005222, 2.84895, 0.006463, 
0, 0.000204, 0.023074, 3.5463, 0.00613, 
0, 0.000408, 0.006389, 2.91295, 0.006371, 
0, 0.000222, 0.005481, 3.89259, 0.016704, 
0, 0.000519, 0.013945, 3.69054, 0.006148, 
0, 0.000241, 0.006, 4.02543, 0.008352, 
0, 0.000222, 0.005167, 2.98237, 0.006797, 
0, 0.000648, 0.011482, 5.57889, 0.006593, 
4.91648, 0.00026, 0.005333, 3.09489, 0.006759, 
0, 0.000203, 0.005685, 3.53168, 0.006555, 
0, 0.000222, 0.005704, 3.35578, 0.006593, 
0, 0.000204, 0.005518, 3.1582, 0.006519, 
0, 0.000204, 0.005223, 3.20085, 0.006204, 
0, 0.00024, 0.027686, 5.45639, 0.008333, 
0, 0.000833, 0.016926, 4.27839, 0.005944, 
0, 0.000278, 0.005889, 3.96031, 0.007185, 
0, 0.000259, 0.005648, 3.57985, 0.0065, 
0, 0.000389, 0.007277, 4.22602, 0.015926, 
4.87807, 0.000203, 0.004574, 3.34354, 0.006629, 
0, 0.000204, 0.005667, 3.44407, 0.005981, 
0, 0.000185, 0.005278, 3.41643, 0.006741, 
0, 0.000222, 0.005833, 3.21376, 0.006944, 
0, 0.000241, 0.005445, 3.43659, 0.006055, 
0, 0.000204, 0.005555, 3.22183, 0.007352, 
0, 0.000241, 0.005796, 3.46235, 0.006315, 
0, 0.000204, 0.00524, 3.27074, 0.007055, 
0, 0.000204, 0.005815, 3.71794, 0.006741, 
0, 0.000222, 0.006166, 5.63196, 0.010481, 
7.96135, 0.000204, 0.004852, 3.68826, 0.006334, 
0, 0.000204, 0.005667, 4.07154, 0.041241, 
0, 0.000241, 0.005056, 3.33298, 0.005759, 
0, 0.000222, 0.004963, 3.2205, 0.006852, 
0, 0.00024, 0.005259, 3.7528, 0.00726, 
0, 0.000203, 0.005167, 3.93754, 0.041722, 
0, 0.000537, 0.006259, 5.09243, 0.006334, 
0, 0.000314, 0.005574, 5.78446, 0.007833, 
0, 0.000185, 0.005334, 3.81537, 0.007851, 
0, 0.000204, 0.129333, 3.64194, 0.006389, 
0, 0.00024, 0.005407, 3.42437, 0.009296, 
8.62317, 0.000333, 0.035333, 5.15719, 0.006148, 
0, 0.000203, 0.005129, 3.17257, 0.007482, 
0, 0.00026, 0.005537, 3.42831, 0.006, 
0, 0.00024, 0.005407, 3.45935, 0.006815, 
0, 0.000203, 0.005296, 3.61346, 0.017445, 
0, 0.000241, 0.005648, 3.9843, 0.024167, 
0, 0.000185, 0.026056, 3.96628, 0.006852, 
0, 0.000204, 0.005519, 3.64596, 0.006259, 
0, 0.000407, 0.005575, 5.16331, 0.009445, 
9.71037, 0.000241, 0.005963, 2.99024, 0.006944, 
0, 0.000222, 0.005463, 3.4248, 0.006574, 
0, 0.000185, 0.005314, 2.86541, 0.0065, 
0, 0.000185, 0.005019, 3.38169, 0.006519, 
0, 0.000185, 0.004981, 2.95087, 0.006519, 
0, 0.000222, 0.005111, 2.99159, 0.008648, 
0, 0.000204, 0.005648, 2.93493, 0.006648, 
0, 0.000204, 0.005111, 3.11791, 0.007278, 
0, 0.000204, 0.005148, 3.14272, 0.008463, 
0, 0.000241, 0.006259, 3.19369, 0.007167, 
4.68982, 0.000222, 0.005074, 2.89335, 0.006389, 
0, 0.000185, 0.005167, 3.58809, 0.007166, 
0, 0.000278, 0.005889, 3.36126, 0.006574, 
0, 0.000222, 0.005611, 2.92878, 0.006389, 
0, 0.000204, 0.005149, 3.14624, 0.006889, 
0, 0.000203, 0.004796, 2.97757, 0.009574, 
0, 0.000315, 0.007315, 3.70532, 0.007685, 
0, 0.000203, 0.005241, 3.78869, 0.006129, 
0, 0.00024, 0.006852, 3.515, 0.006055, 
0, 0.000223, 0.005834, 4.36344, 0.013056, 
5.88169, 0.000222, 0.006019, 2.99767, 0.008352, 
0, 0.000204, 0.005426, 4.2577, 0.006112, 
0, 0.000203, 0.005167, 2.88233, 0.006129, 
0, 0.00026, 0.00537, 4.37898, 0.006129, 
0, 0.000241, 0.005519, 3.32765, 0.007408, 
0, 0.000222, 0.005889, 3.85878, 0.012074, 
0, 0.000315, 0.00624, 3.27385, 0.011185, 
0, 0.000259, 0.005556, 3.49795, 0.007778, 
0, 0.000223, 0.005926, 3.31915, 0.006982, 
0, 0.000592, 0.011574, 4.55887, 0.006444, 
5.53035, 0.000185, 0.004982, 2.99019, 0.008056, 
0, 0.000204, 0.005981, 3.10746, 0.006648, 
0, 0.000203, 0.005148, 3.49239, 0.006388, 
0, 0.000444, 0.005037, 3.47257, 0.006593, 
0, 0.000277, 0.010963, 3.49478, 0.006111, 
0, 0.000222, 0.005185, 3.3822, 0.00874, 
0, 0.000223, 0.006629, 3.60357, 0.008241, 
0, 0.000204, 0.005222, 3.00139, 0.006833, 
0, 0.000241, 0.005537, 3.35565, 0.006963, 
0, 0.000259, 0.005444, 4.08867, 0.006352, 
5.11202, 0.000444, 0.005203, 3.20326, 0.006537, 
0, 0.000204, 0.00587, 3.21054, 0.007056, 
0, 0.000204, 0.005666, 3.09635, 0.007537, 
0, 0.00026, 0.005167, 3.45052, 0.006519, 
0, 0.000185, 0.005463, 2.92, 0.005834, 
0, 0.000241, 0.005482, 3.27969, 0.009111, 
0, 0.000222, 0.005778, 3.86239, 0.005981, 
0, 0.000259, 0.005685, 2.99613, 0.006722, 
0, 0.000223, 0.00526, 3.40382, 0.007741, 
0, 0.000222, 0.005722, 4.31748, 0.006296, 
0, 0.00026, 0.006203, 5.0207, 0.005778, 
8.38074, 0.000334, 0.007759, 4.5448, 0.006555, 
0, 0.000185, 0.005944, 3.66867, 0.006981, 
0, 0.000241, 0.005204, 3.05128, 0.006556, 
0, 0.000203, 0.005741, 3.20852, 0.006778, 
0, 0.000241, 0.005222, 4.37644, 0.00813, 
0, 0.00024, 0.00637, 3.10419, 0.006371, 
0, 0.000185, 0.028352, 3.97587, 0.007056, 
0, 0.000241, 0.005519, 3.18237, 0.006741, 
0, 0.000241, 0.005574, 3.2152, 0.006908, 
0, 0.000556, 0.010444, 3.61189, 0.007166, 
7.03333, 0.000185, 0.006074, 4.3453, 0.006389, 
0, 0.000388, 0.0075, 3.46665, 0.007111, 
0, 0.000185, 0.005537, 3.3525, 0.006796, 
0, 0.000204, 0.005555, 3.214, 0.006593, 
0, 0.000186, 0.005704, 2.97817, 0.009074, 
0, 0.000223, 0.005518, 3.33057, 0.007389, 
0, 0.000204, 0.005259, 3.45157, 0.006389, 
0, 0.000222, 0.00574, 2.92548, 0.006592, 
0, 0.000241, 0.005241, 3.66602, 0.006482, 
6.45711, 0.000203, 0.005352, 3.23965, 0.006722, 
0, 0.000241, 0.006648, 6.41096, 0.006574, 
0, 0.000204, 0.005537, 3.37365, 0.007297, 
0, 0.000204, 0.005444, 3.84939, 0.006519, 
0, 0.000203, 0.005371, 3.42376, 0.005667, 
0, 0.000222, 0.005018, 3.98593, 0.008704, 
0, 0.000241, 0.005704, 3.50195, 0.007037, 
0, 0.00024, 0.005648, 3.263, 0.007537, 
0, 0.000259, 0.0055, 3.33254, 0.007018, 
0, 0.000592, 0.011926, 4.83413, 0.007018, 
5.24361, 0.000222, 0.004722, 2.93619, 0.007463, 
0, 0.000222, 0.005223, 3.40624, 0.006722, 
0, 0.000204, 0.005259, 3.34535, 0.006482, 
0, 0.000185, 0.005574, 2.88102, 0.006815, 
0, 0.000204, 0.005259, 3.24985, 0.006722, 
0, 0.000259, 0.005129, 3.04248, 0.008574, 
0, 0.000574, 0.015612, 3.98522, 0.006463, 
0, 0.000203, 0.005908, 2.94498, 0.007277, 
0, 0.000203, 0.005685, 3.93128, 0.006167, 
0, 0.000648, 0.013537, 3.29017, 0.007278, 
4.9787, 0.000204, 0.004944, 2.8787, 0.006556, 
0, 0.000185, 0.005445, 3.46107, 0.00787, 
0, 0.000333, 0.007408, 4.88094, 0.00663, 
0, 0.000296, 0.006296, 4.18045, 0.019037, 
0, 0.000278, 0.0065, 5.66152, 0.006408, 
0, 0.000222, 0.005574, 3.24556, 0.008445, 
0, 0.000408, 0.007166, 3.952, 0.007408, 
0, 0.000241, 0.025963, 3.16189, 0.006834, 
0, 0.000222, 0.005352, 3.60309, 0.006592, 
0, 0.000463, 0.01076, 3.80519, 0.015148, 
5.25282, 0.000481, 0.005185, 3.08732, 0.00587, 
0, 0.000222, 0.005778, 3.19735, 0.006018, 
0, 0.000185, 0.00513, 2.99072, 0.006445, 
0, 0.000241, 0.005111, 2.97078, 0.006334, 
0, 0.000222, 0.005963, 3.29285, 0.006612, 
0, 0.000186, 0.005666, 2.96183, 0.008593, 
0, 0.000297, 0.007759, 3.32713, 0.006129, 
0, 0.000223, 0.005074, 3.08267, 0.008648, 
0, 0.000241, 0.005944, 3.29269, 0.008592, 
0, 0.000278, 0.005425, 3.41483, 0.007, 
0, 0.000204, 0.005722, 4.66956, 0.007908, 
4.77004, 0.000204, 0.005204, 3.29011, 0.006167, 
0, 0.000241, 0.006315, 3.78528, 0.006815, 
0, 0.000241, 0.004833, 3.26154, 0.007167, 
0, 0.000314, 0.006185, 3.4505, 0.006333, 
0, 0.000203, 0.00537, 2.93909, 0.006519, 
0, 0.000444, 0.009574, 3.49269, 0.007259, 
0, 0.000204, 0.005185, 3.13007, 0.007723, 
0, 0.000222, 0.005167, 2.93548, 0.006871, 
0, 0.000241, 0.005555, 3.97589, 0.007055, 
4.64744, 0.000204, 0.004982, 3.23193, 0.008352, 
0, 0.000222, 0.004982, 3.60485, 0.006241, 
0, 0.000278, 0.005574, 3.22752, 0.00713, 
0, 9.3e-05, 0.005074, 3.59459, 0.006519, 
0, 0.000185, 0.005537, 3.17491, 0.006612, 
0, 0.000204, 0.00537, 3.58809, 0.010889, 
0, 0.000592, 0.011778, 3.49956, 0.007926, 
0, 0.000223, 0.005611, 3.59261, 0.006519, 
0, 0.000222, 0.006092, 3.29052, 0.007056, 
0, 0.000203, 0.005945, 3.64317, 0.006889, 
6.70278, 0.000203, 0.005204, 3.19276, 0.007056, 
0, 0.000222, 0.005722, 8.36137, 0.008259, 
0, 0.000259, 0.008797, 4.01304, 0.010037, 
0, 0.000315, 0.007129, 3.59861, 0.006074, 
0, 0.000259, 0.005649, 3.44263, 0.007888, 
0, 0.000203, 0.005352, 3.18148, 0.008074, 
0, 0.000204, 0.005555, 8.2317, 0.007037, 
0, 0.000204, 0.006111, 3.66243, 0.006148, 
0, 0.000352, 0.059556, 3.72304, 0.00763, 
0, 0.000204, 0.005648, 3.55883, 0.00813, 
0, 0.000352, 0.005408, 6.66532, 0.006889, 
10.5042, 0.000241, 0.005222, 4.86198, 0.006537, 
0, 0.000241, 0.006092, 3.25565, 0.00776, 
0, 0.000278, 0.033796, 3.04376, 0.077463, 
0, 0.000222, 0.006186, 3.33932, 0.006907, 
0, 0.000204, 0.0065, 9.80256, 0.006166, 
0, 0.000444, 0.005314, 4.51363, 0.007186, 
0, 0.000222, 0.006148, 5.8325, 0.006944, 
0, 0.000203, 0.006, 5.75343, 0.007222, 
0, 0.000204, 0.0065, 8.50285, 0.007222, 
0, 0.000204, 0.013296, 9.004, 0.006296, 
11.6184, 0.000426, 0.006241, 4.6597, 0.006871, 
0, 0.000278, 0.005667, 3.22789, 0.006204, 
0, 0.000241, 0.005944, 3.29461, 0.006278, 
0, 0.000445, 0.005426, 2.97126, 0.007352, 
0, 0.00026, 0.005574, 2.90846, 0.896278, 
0, 0.000648, 0.008204, 3.53426, 0.006871, 
0, 0.000407, 0.006166, 2.72807, 0.006778, 
0, 0.000222, 0.005167, 3.96685, 0.013037, 
0, 0.00013, 0.009463, 3.0007, 0.010963, 
0, 0.000296, 0.01037, 8.99169, 0.006278, 
7.63561, 0.000297, 0.004889, 6.90407, 0.007074, 
0, 0.000278, 0.008833, 3.73435, 0.008352, 
0, 0.000185, 0.006481, 3.86963, 0.007241, 
0, 0.00024, 0.007185, 4.72513, 0.006389, 
0, 0.000241, 0.006426, 5.90424, 0.008055, 
0, 0.000186, 0.006611, 7.34548, 0.005778, 
0, 0.000278, 0.005537, 4.25302, 0.040574, 
0, 0.000222, 0.006, 4.32539, 0.007407, 
0, 0.000259, 0.006667, 3.79194, 0.007685, 
0, 0.000222, 0.005481, 6.31869, 0.00763, 
6.61343, 0.000778, 0.010982, 5.76624, 0.006426, 
0, 0.000222, 0.005574, 2.93452, 0.006055, 
0, 0.000185, 0.0055, 2.70613, 0.006314, 
0, 0.000315, 0.005649, 2.99882, 0.007426, 
0, 0.000204, 0.005574, 3.16802, 0.009111, 
0, 0.000204, 0.005445, 3.03752, 0.007556, 
0, 0.000241, 0.005778, 2.86211, 0.006963, 
0, 0.000185, 0.00563, 2.77633, 0.006759, 
0, 0.0005, 0.010315, 3.26063, 0.006222, 
8.11748, 0.000278, 0.005112, 3.00561, 0.008315, 
0, 0.000203, 0.00537, 2.93044, 0.006037, 
0, 0.000408, 0.00776, 3.24813, 0.007093, 
0, 0.00026, 0.005352, 3.14791, 0.006593, 
0, 0.000222, 0.005259, 3.18757, 0.006482, 
0, 0.000185, 0.005092, 3.009, 0.008611, 
0, 0.00024, 0.005833, 3.06174, 0.006297, 
0, 0.000222, 0.005926, 3.3788, 0.007296, 
0, 0.000259, 0.005796, 2.99019, 0.073667, 
0, 0.000407, 0.026685, 3.63309, 0.008426, 
11.5688, 0.000185, 0.005148, 4.08332, 0.006574, 
0, 0.000241, 0.00524, 3.29061, 0.006333, 
0, 0.000185, 0.005537, 3.48809, 0.006648, 
0, 0.00024, 0.005667, 3.1607, 0.006796, 
0, 0.000222, 0.005093, 3.53198, 0.006259, 
0, 0.000222, 0.005556, 3.32415, 0.010092, 
0, 0.000352, 0.006889, 3.78696, 0.005315, 
0, 0.000222, 0.027055, 5.07655, 0.007056, 
0, 0.000204, 0.005315, 3.42815, 0.007278, 
0, 0.000222, 0.005981, 3.76917, 0.006074, 
0, 0.000389, 0.005149, 3.548, 0.006556, 
0, 0.000259, 0.005722, 4.06611, 0.006463, 
6.66715, 0.000741, 0.01187, 6.12496, 0.009019, 
0, 0.000185, 0.005185, 3.24363, 0.006203, 
0, 0.000203, 0.005037, 4.29543, 0.006518, 
0, 0.000203, 0.005407, 4.45494, 0.009834, 
0, 0.000333, 0.006204, 3.67759, 0.007296, 
0, 0.000223, 0.268722, 5.3997, 0.006296, 
0, 0.000203, 0.005833, 2.94735, 0.006833, 
0, 0.000185, 0.005871, 5.62191, 0.00826, 
0, 0.000241, 0.004833, 3.15185, 0.006722, 
7.69763, 0.000204, 0.005334, 3.78459, 0.055871, 
0, 0.000204, 0.005852, 3.39631, 0.006667, 
0, 0.000204, 0.005556, 3.3637, 0.00626, 
0, 0.00024, 0.005574, 3.46035, 0.006611, 
0, 0.000222, 0.012352, 4.11672, 0.008759, 
0, 0.000463, 0.010574, 4.44508, 0.007185, 
0, 0.000241, 0.005166, 6.06078, 0.006296, 
0, 0.00024, 0.005519, 3.50632, 0.006074, 
0, 0.000259, 0.006612, 3.74633, 0.010167, 
7.79594, 0.000241, 0.004833, 3.741, 0.006055, 
0, 0.000222, 0.005, 3.32665, 0.007389, 
0, 0.000241, 0.006185, 3.61141, 0.006537, 
0, 0.000204, 0.005666, 3.83743, 0.006204, 
0, 0.000203, 0.005537, 3.61104, 0.007556, 
0, 0.000222, 0.004926, 3.19752, 0.008203, 
0, 0.000463, 0.010167, 3.30141, 0.007093, 
0, 0.000185, 0.005223, 3.94676, 0.006777, 
0, 0.000222, 0.005444, 3.55972, 0.006926, 
0, 0.0005, 0.012185, 6.70513, 0.006574, 
5.39546, 0.00024, 0.005371, 2.96696, 0.006777, 
0, 0.000203, 0.005759, 3.02095, 0.005982, 
0, 0.000185, 0.005555, 3.41241, 0.006444, 
0, 0.00024, 0.005259, 3.05996, 0.007722, 
0, 0.000259, 0.005463, 4.03148, 0.006666, 
0, 0.000222, 0.005611, 2.93061, 0.00713, 
0, 0.000259, 0.005722, 3.42237, 0.006426, 
0, 0.000259, 0.005278, 3.55683, 0.007389, 
0, 0.000352, 0.005778, 3.58331, 0.00637, 
5.68496, 0.000278, 0.005685, 3.65756, 0.007555, 
0, 0.000185, 0.005333, 3.69019, 0.00663, 
0, 0.000426, 0.005667, 2.92554, 0.006222, 
0, 0.000204, 0.005092, 3.36015, 0.006388, 
0, 0.000259, 0.005445, 3.5785, 0.00613, 
0, 0.000204, 0.005278, 3.17009, 0.007166, 
0, 0.000203, 0.005686, 4.76872, 0.028574, 
0, 0.00026, 0.260944, 4.16717, 0.006592, 
0, 0.000204, 0.005556, 5.78159, 0.005963, 
0, 0.000222, 0.024222, 3.64, 0.006519, 
0, 0.000241, 0.00763, 4.75211, 0.008778, 
10.8983, 0.000278, 0.005685, 4.80893, 0.006463, 
0, 0.000241, 0.005556, 3.80982, 0.006074, 
0, 0.000278, 0.005204, 3.11298, 0.006722, 
0, 0.000222, 0.00526, 3.36031, 0.006889, 
0, 0.000241, 0.005426, 3.31726, 0.006426, 
0, 0.000222, 0.005389, 3.71754, 0.010815, 
0, 0.000204, 0.005185, 3.38769, 0.009148, 
0, 0.000241, 0.005722, 4.18856, 0.006593, 
0, 0.000259, 0.005797, 3.64563, 0.006611, 
0, 0.000222, 0.005648, 4.06361, 0.006963, 
6.59585, 0.000204, 0.005333, 3.42189, 0.006518, 
0, 0.000204, 0.005407, 3.61267, 0.006111, 
0, 0.000185, 0.005074, 3.34237, 0.006926, 
0, 0.000204, 0.005575, 3.08635, 0.006666, 
0, 0.000222, 0.005388, 3.24909, 0.006333, 
0, 0.000222, 0.005444, 3.3665, 0.00587, 
0, 0.000203, 0.006537, 3.62685, 0.006685, 
0, 0.000278, 0.005981, 3.74163, 0.006926, 
0, 0.00024, 0.006055, 4.79091, 0.006833, 
0, 0.000185, 0.005167, 5.53076, 0.006129, 
8.09265, 0.000241, 0.005167, 2.92991, 0.00637, 
0, 0.000204, 0.044315, 3.4168, 0.006259, 
0, 0.000204, 0.006259, 3.21595, 0.007945, 
0, 0.000297, 0.006685, 2.99522, 0.0075, 
0, 0.000241, 0.006481, 3.17319, 0.006148, 
0, 0.00024, 0.005963, 3.34676, 0.009167, 
0, 0.001019, 0.01563, 5.25383, 0.006833, 
0, 0.000297, 0.006092, 3.85726, 0.049833, 
0, 0.000278, 0.007537, 3.28826, 0.007296, 
0, 0.000222, 0.006333, 3.31217, 0.006463, 
0, 0.000296, 0.006297, 4.21357, 0.071018, 
5.52259, 0.000278, 0.005463, 3.6558, 0.006482, 
0, 0.000241, 0.00587, 3.69524, 0.007648, 
0, 0.000241, 0.005389, 3.6162, 0.006889, 
0, 0.000203, 0.00587, 3.75009, 0.007963, 
0, 0.000204, 0.0055, 3.26928, 0.010889, 
0, 0.000204, 0.006481, 3.5902, 0.008018, 
0, 0.000241, 0.005222, 3.64298, 0.007, 
0, 0.000778, 0.009759, 3.43139, 0.006444, 
4.71756, 0.000315, 0.009796, 7.25939, 0.006463, 
0, 0.000222, 0.005333, 3.26546, 0.005815, 
0, 0.000204, 0.005407, 3.4263, 0.006371, 
0, 0.000204, 0.005685, 3.26902, 0.005926, 
0, 0.000241, 0.005444, 3.70233, 0.007018, 
0, 0.000278, 0.005611, 3.50859, 0.006629, 
0, 0.000222, 0.005519, 3.83459, 0.015352, 
0, 0.000333, 0.007352, 3.61526, 0.006797, 
0, 0.000204, 0.005519, 5.266, 0.008092, 
0, 0.000333, 0.010703, 3.72502, 0.006759, 
0, 0.000315, 0.006222, 4.24943, 0.014685, 
0, 0.000389, 0.005796, 3.75756, 0.006259, 
10.0754, 0.000222, 0.005166, 3.96417, 0.006407, 
0, 0.000222, 0.005277, 3.31169, 0.006611, 
0, 0.000185, 0.005703, 3.07159, 0.005944, 
0, 0.000204, 0.005222, 3.13883, 0.007518, 
0, 0.000223, 0.005204, 3.46352, 0.012352, 
0, 0.000352, 0.005852, 3.85685, 0.005685, 
0, 0.000223, 0.005722, 3.36413, 0.007537, 
0, 0.000241, 0.005889, 3.61389, 0.007555, 
0, 0.000297, 0.006148, 3.90128, 0.00637, 
0, 0.000297, 0.006296, 3.44295, 0.0075, 
6.80965, 0.000222, 0.004815, 3.1838, 0.007222, 
0, 0.000241, 0.005388, 3.10461, 0.006834, 
0, 0.000204, 0.005482, 3.37307, 0.006445, 
0, 0.000222, 0.005389, 2.98404, 0.006814, 
0, 0.000222, 0.005333, 4.40159, 0.010537, 
0, 0.000518, 0.013055, 3.80154, 0.005888, 
0, 0.000185, 0.005629, 3.30187, 0.007241, 
0, 0.000315, 0.005926, 2.9328, 0.007481, 
0, 0.000519, 0.005908, 3.25459, 0.006574, 
0, 0.000852, 0.012537, 3.968, 0.00687, 
5.04659, 0.000185, 0.004981, 3.50433, 0.006204, 
0, 0.000241, 0.005481, 2.94763, 0.006462, 
0, 0.000259, 0.005352, 2.89683, 0.007296, 
0, 0.000259, 0.005629, 3.04085, 0.006556, 
0, 0.000204, 0.005185, 3.22037, 0.008629, 
0, 0.000204, 0.005203, 3.01965, 0.005796, 
0, 0.000204, 0.027389, 3.20678, 0.006315, 
0, 0.000222, 0.005574, 2.96698, 0.00737, 
0, 0.000259, 0.005685, 3.38091, 0.01063, 
5.5612, 0.000203, 0.005352, 3.04763, 0.007241, 
0, 0.000241, 0.005666, 3.12872, 0.006389, 
0, 0.000203, 0.00513, 3.19232, 0.006796, 
0, 0.000259, 0.004741, 3.36459, 0.005908, 
0, 0.000204, 0.006, 3.00898, 0.006278, 
0, 0.000223, 0.005185, 3.19269, 0.007537, 
0, 0.000519, 0.014037, 4.32156, 0.008445, 
0, 0.000222, 0.005167, 3.19137, 0.007481, 
0, 0.000537, 0.005611, 3.7358, 0.006481, 
0, 0.000185, 0.005815, 3.746, 0.00676, 
0, 0.000222, 0.006352, 6.5427, 0.007315, 
6.03678, 0.000223, 0.004944, 4.05219, 0.00613, 
0, 0.000185, 0.005185, 2.9275, 0.006685, 
0, 0.000185, 0.005519, 3.13039, 0.006963, 
0, 0.000204, 0.005481, 2.9548, 0.005871, 
0, 0.000204, 0.005389, 4.39282, 0.008611, 
0, 0.000463, 0.00824, 3.313, 0.007389, 
0, 0.000241, 0.050945, 4.94987, 0.007611, 
0, 0.000296, 0.134444, 10.5858, 0.007926, 
0, 0.000426, 0.005871, 4.66993, 0.005982, 
7.87891, 0.000222, 0.008556, 3.90569, 0.0065, 
0, 0.000204, 0.005074, 4.22624, 0.00626, 
0, 0.000277, 0.007055, 5.09828, 0.007092, 
0, 0.00013, 0.006741, 6.15543, 0.007019, 
0, 0.000222, 0.006426, 4.78846, 0.007037, 
0, 0.00024, 0.031055, 5.06104, 0.012112, 
0, 0.0005, 0.010777, 7.01298, 0.009945, 
0, 0.000315, 0.007241, 6.97187, 0.007092, 
0, 0.000351, 0.007, 7.06385, 0.007907, 
0, 0.00026, 0.007925, 5.84672, 0.007333, 
0, 0.000241, 0.068981, 11.1029, 0.009018, 
0, 0.000445, 0.009611, 4.13239, 0.00837, 
8.10061, 0.000204, 0.004537, 3.0328, 0.007037, 
0, 0.000185, 0.005463, 3.23109, 0.006777, 
0, 0.000222, 0.005408, 3.88426, 0.006722, 
0, 0.000241, 0.005667, 5.767, 0.006963, 
0, 0.000241, 0.009018, 3.55069, 0.007111, 
0, 0.000259, 0.005759, 3.14491, 0.00787, 
0, 0.000222, 0.005426, 3.29235, 0.008037, 
4.79394, 0.00087, 0.012167, 4.54233, 0.00613, 
0, 0.000574, 0.005612, 4.05826, 0.00663, 
0, 0.000185, 0.005537, 3.42459, 0.006352, 
0, 0.000166, 0.005556, 3.45563, 0.00663, 
0, 0.000185, 0.005371, 3.1473, 0.006722, 
0, 0.000204, 0.00576, 3.61939, 0.006186, 
0, 0.000222, 0.0055, 3.58574, 0.008352, 
0, 0.000297, 0.005389, 3.93469, 0.00687, 
0, 0.000444, 0.005481, 3.15698, 0.007241, 
0, 0.000222, 0.005667, 3.8568, 0.006481, 
0, 0.000296, 0.006556, 3.54689, 0.007574, 
5.02307, 0.000204, 0.004926, 2.92709, 0.005704, 
0, 0.000223, 0.005444, 3.26378, 0.008, 
0, 0.000204, 0.005537, 3.00165, 0.00637, 
0, 0.000222, 0.004907, 2.93122, 0.006445, 
0, 0.000222, 0.005796, 2.97533, 0.006259, 
0, 0.00024, 0.00663, 3.45528, 0.009685, 
0, 0.000297, 0.006852, 3.25465, 0.0075, 
0, 0.000333, 0.005408, 3.36345, 0.00887, 
0, 0.000204, 0.0075, 2.9843, 0.006667, 
0, 0.000278, 0.005408, 3.71337, 0.013278, 
5.67715, 0.000259, 0.004982, 3.22356, 0.007519, 
0, 0.000278, 0.006426, 3.62478, 0.006796, 
0, 0.000296, 0.005722, 4.0595, 0.006981, 
0, 0.000223, 0.006241, 3.88761, 0.006408, 
